institution_id,org_name,Female,Male,Unknown,classified,total,female_name_share,unknown_name_share,female_name_ci_low,female_name_ci_high
grid.10548.38,Stockholm University,1.4846336467598205,1.659869822446139,1.56997252106058,3.1445034692059597,4.714475990266539,47.213611347508404,33.30110333156707,,
grid.1055.1,Peter MacCallum Cancer Centre,0.7497160485562547,0.09934124416787339,0.12015505653402477,0.8490572927241281,0.9692123492581529,88.299818514114,12.397185882535744,,
grid.1056.2,Burnet Institute,0.017543859649122806,0.0,0.0,0.017543859649122806,0.017543859649122806,100.0,0.0,,
grid.1057.3,Victor Chang Cardiac Research Institute,0.7319003360297828,0.3445450447385432,0.05172413793103448,1.0764453807683259,1.1281695186993603,67.99233375941286,4.584784207843694,,
grid.1058.c,Murdoch Children's Research Institute,0.9399005225296415,2.541485045757448,0.3029723012787109,3.4813855682870893,3.7843578695658002,26.997886447610316,8.005910427109594,,
grid.10586.3a,University of Murcia,0.41325574267647436,0.4917985236478387,0.2955225499030048,0.9050542663243131,1.2005768162273178,45.66088002157322,24.61504719303612,,
grid.10595.38,University of Malawi,0.0,0.0,0.2,0.0,0.2,,100.0,,
grid.10604.33,University of Nairobi,0.0,0.0,0.045454545454545456,0.0,0.045454545454545456,,100.0,,
grid.1064.3,Mater Research,0.0,0.005434782608695652,0.0,0.005434782608695652,0.005434782608695652,0.0,0.0,,
grid.10689.36,National University of Colombia,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,,
grid.10692.3c,National University of Córdoba,0.0,0.012295081967213115,0.0,0.012295081967213115,0.012295081967213115,0.0,0.0,,
grid.10698.36,University of North Carolina at Chapel Hill,22.868595899417016,13.809583516669747,36.91217869617889,36.67817941608676,73.59035811226565,62.349321213547,50.158987730250715,,
grid.10706.30,Jawaharlal Nehru University,0.010638297872340425,0.0,0.3513443188289954,0.010638297872340425,0.36198261670133586,100.0,97.06110255534236,,
grid.1070925.38,Dubai Police,0.015625,0.0,0.0,0.015625,0.015625,100.0,0.0,,
grid.1072063.31,IIMT University,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,,
grid.1072912.3e,Henry Ford Cancer Institute,0.10714285714285714,0.0,0.17142857142857143,0.10714285714285714,0.2785714285714286,100.0,61.53846153846153,,
grid.1073.5,St Vincents Institute of Medical Research,0.18461538461538463,0.08333333333333334,0.012820512820512822,0.267948717948718,0.2807692307692308,68.89952153110048,4.5662100456621,,
grid.1075818.32,Affiliated Hospital of Chifeng University,0.0,0.2,1.0,0.2,1.2,0.0,83.33333333333334,,
grid.1075839.31,Republic of Korea,0.0,0.0,0.05555555555555555,0.0,0.05555555555555555,,100.0,,
grid.1075854.3a,Affiliated Stomatological Hospital of Nanjing Medical University,0.0,0.0,0.35000000000000003,0.0,0.35000000000000003,,99.99999999999999,,
grid.1075855.3b,Wuxi Center for Disease Control and Prevention,0.0,0.0,1.1825320512820512,0.0,1.1825320512820512,,100.0,,
grid.1075898.3a,UAB Research Foundation,0.07692307692307693,0.07692307692307693,0.0,0.15384615384615385,0.15384615384615385,50.0,0.0,,
grid.1075901.3b,UCL Institute of Child Health,4.027623092620348,0.43353183815917173,2.1215837520178136,4.46115493077952,6.582738682797333,90.28207168578612,32.22949982143674,,
